SETTLEMENT_DATE,CUSIP,SYMBOL,QUANTITY_FAILS,DESCRIPTION,PRICE
20191206,922908652,VXF,604.0,VANGUARD EXTENDED MARKET ETF,122.80
20191209,36467W109,GME,87317.0,GAMESTOP CORP (HLDG CO) CL A,6.68
20191209,464287655,IWM,298415.0,ISHARES RUSSELL 2000 ETF,162.82
20191209,78464A714,XRT,220634.0,SPDR SERIES TR SPDR S&P RETAIL,44.76
20191209,922908611,VBR,7185.0,VANGUARD SMALL-CAP VALUE ETF,134.86
20191209,922908769,VTI,247.0,VANGUARD TOTAL STOCK MARKET ET,160.29
20191210,36467W109,GME,238740.0,GAMESTOP CORP (HLDG CO) CL A,6.33
20191210,464287507,IJH,35751.0,ISHARES CORE S&P MID-CAP ETF,201.60
20191210,464287622,IWB,57.0,ISHARES RUSSELL 1000 INDEX ETF,174.06
20191210,464287655,IWM,519664.0,ISHARES RUSSELL 2000 ETF,162.51
20191210,78464A714,XRT,97752.0,SPDR SERIES TR SPDR S&P RETAIL,44.93
20191210,808524763,FNDA,19.0,SCHWAB FUNDAMENTAL U S SMALL C,39.56
20191210,922908611,VBR,14104.0,VANGUARD SMALL-CAP VALUE ETF,134.70
20191210,922908652,VXF,4.0,VANGUARD EXTENDED MARKET ETF,123.50
20191210,922908769,VTI,2027.0,VANGUARD TOTAL STOCK MARKET ET,159.78
20191211,36467W109,GME,447.0,GAMESTOP CORP (HLDG CO) CL A,6.51
20191211,464287507,IJH,1467.0,ISHARES CORE S&P MID-CAP ETF,201.43
20191211,464287622,IWB,229.0,ISHARES RUSSELL 1000 INDEX ETF,173.90
20191211,78464A714,XRT,29301.0,SPDR SERIES TR SPDR S&P RETAIL,44.91
20191211,808524763,FNDA,96.0,SCHWAB FUNDAMENTAL U S SMALL C,39.50
20191211,922908611,VBR,63.0,VANGUARD SMALL-CAP VALUE ETF,134.68
20191211,922908769,VTI,2701.0,VANGUARD TOTAL STOCK MARKET ET,159.64
20191212,36467W109,GME,52954.0,GAMESTOP CORP (HLDG CO) CL A,5.53
20191212,464287622,IWB,100.0,ISHARES RUSSELL 1000 INDEX ETF,174.26
20191212,464287655,IWM,24957.0,ISHARES RUSSELL 2000 ETF,162.56
20191212,78464A714,XRT,11.0,SPDR SERIES TR SPDR S&P RETAIL,44.60
20191212,808524763,FNDA,19393.0,SCHWAB FUNDAMENTAL U S SMALL C,39.58
20191212,922908611,VBR,1.0,VANGUARD SMALL-CAP VALUE ETF,134.81
20191213,36467W109,GME,60012.0,GAMESTOP CORP (HLDG CO) CL A,5.58
20191213,464287507,IJH,165.0,ISHARES CORE S&P MID-CAP ETF,203.99
20191213,464287622,IWB,27847.0,ISHARES RUSSELL 1000 INDEX ETF,175.75
20191213,78464A714,XRT,45148.0,SPDR SERIES TR SPDR S&P RETAIL,45.52
20191213,808524763,FNDA,105432.0,SCHWAB FUNDAMENTAL U S SMALL C,39.81
20191213,922908611,VBR,843.0,VANGUARD SMALL-CAP VALUE ETF,136.16
20191216,464287622,IWB,56.0,ISHARES RUSSELL 1000 INDEX ETF,175.77
20191216,464287655,IWM,12502.0,ISHARES RUSSELL 2000 ETF,163.33
20191216,78464A714,XRT,162715.0,SPDR SERIES TR SPDR S&P RETAIL,44.67
20191216,808524763,FNDA,44737.0,SCHWAB FUNDAMENTAL U S SMALL C,39.54
20191216,922908652,VXF,43.0,VANGUARD EXTENDED MARKET ETF,123.96
20191216,922908769,VTI,78.0,VANGUARD TOTAL STOCK MARKET ET,161.33
20191217,36467W109,GME,99965.0,GAMESTOP CORP (HLDG CO) CL A,5.50
20191217,464287655,IWM,158162.0,ISHARES RUSSELL 2000 ETF,163.88
20191217,78464A714,XRT,24536.0,SPDR SERIES TR SPDR S&P RETAIL,44.64
20191217,808524763,FNDA,41653.0,SCHWAB FUNDAMENTAL U S SMALL C,39.78
20191217,922908611,VBR,1067.0,VANGUARD SMALL-CAP VALUE ETF,136.29
20191217,922908652,VXF,5.0,VANGUARD EXTENDED MARKET ETF,125.04
20191217,922908769,VTI,91.0,VANGUARD TOTAL STOCK MARKET ET,162.51
20191218,36467W109,GME,54647.0,GAMESTOP CORP (HLDG CO) CL A,6.06
20191218,464287507,IJH,3474.0,ISHARES CORE S&P MID-CAP ETF,203.89
20191218,464287622,IWB,4262.0,ISHARES RUSSELL 1000 INDEX ETF,176.28
20191218,464287655,IWM,28.0,ISHARES RUSSELL 2000 ETF,164.70
20191218,78464A714,XRT,196483.0,SPDR SERIES TR SPDR S&P RETAIL,45.18
20191218,808524763,FNDA,2399.0,SCHWAB FUNDAMENTAL U S SMALL C,39.93
20191218,922908611,VBR,3066.0,VANGUARD SMALL-CAP VALUE ETF,136.97
20191218,922908652,VXF,20.0,VANGUARD EXTENDED MARKET ETF,125.28
20191218,922908769,VTI,75.0,VANGUARD TOTAL STOCK MARKET ET,162.57
20191219,36467W109,GME,133995.0,GAMESTOP CORP (HLDG CO) CL A,6.16
20191219,464287507,IJH,22.0,ISHARES CORE S&P MID-CAP ETF,204.00
20191219,464287655,IWM,500.0,ISHARES RUSSELL 2000 ETF,165.02
20191219,78464A714,XRT,103701.0,SPDR SERIES TR SPDR S&P RETAIL,45.62
20191219,922908652,VXF,34.0,VANGUARD EXTENDED MARKET ETF,125.48
20191219,922908769,VTI,17915.0,VANGUARD TOTAL STOCK MARKET ET,162.64
20191220,36467W109,GME,87181.0,GAMESTOP CORP (HLDG CO) CL A,6.06
20191220,464287507,IJH,7.0,ISHARES CORE S&P MID-CAP ETF,204.92
20191220,464287622,IWB,2675.0,ISHARES RUSSELL 1000 INDEX ETF,177.04
20191220,464287655,IWM,205212.0,ISHARES RUSSELL 2000 ETF,165.73
20191220,78464A714,XRT,556862.0,SPDR SERIES TR SPDR S&P RETAIL,45.82
20191220,922908611,VBR,12.0,VANGUARD SMALL-CAP VALUE ETF,137.66
20191220,922908769,VTI,3435.0,VANGUARD TOTAL STOCK MARKET ET,163.35
20191223,36467W109,GME,208067.0,GAMESTOP CORP (HLDG CO) CL A,5.99
20191223,464287507,IJH,212.0,ISHARES CORE S&P MID-CAP ETF,205.94
20191223,464287622,IWB,2675.0,ISHARES RUSSELL 1000 INDEX ETF,177.97
20191223,464287655,IWM,236760.0,ISHARES RUSSELL 2000 ETF,165.97
20191223,78464A714,XRT,165322.0,SPDR SERIES TR SPDR S&P RETAIL,45.71
20191223,808524763,FNDA,2772.0,SCHWAB FUNDAMENTAL U S SMALL C,40.31
20191223,922908611,VBR,29668.0,VANGUARD SMALL-CAP VALUE ETF,138.15
20191223,922908652,VXF,569.0,VANGUARD EXTENDED MARKET ETF,126.54
20191223,922908769,VTI,1008.0,VANGUARD TOTAL STOCK MARKET ET,164.19
20191224,36467W109,GME,23969.0,GAMESTOP CORP (HLDG CO) CL A,5.61
20191224,464287507,IJH,4038.0,ISHARES CORE S&P MID-CAP ETF,205.73
20191224,464287622,IWB,5267.0,ISHARES RUSSELL 1000 INDEX ETF,178.14
20191224,464287655,IWM,171444.0,ISHARES RUSSELL 2000 ETF,166.30
20191224,78464A714,XRT,42222.0,SPDR SERIES TR SPDR S&P RETAIL,45.55
20191224,808524763,FNDA,11100.0,SCHWAB FUNDAMENTAL U S SMALL C,40.27
20191224,922908652,VXF,221.0,VANGUARD EXTENDED MARKET ETF,126.80
20191224,922908769,VTI,29.0,VANGUARD TOTAL STOCK MARKET ET,164.29
20191226,36467W109,GME,452960.0,GAMESTOP CORP (HLDG CO) CL A,5.44
20191226,464287507,IJH,1368.0,ISHARES CORE S&P MID-CAP ETF,205.71
20191226,464287622,IWB,203.0,ISHARES RUSSELL 1000 INDEX ETF,178.09
20191226,464287655,IWM,149.0,ISHARES RUSSELL 2000 ETF,166.68
20191226,78464A714,XRT,765546.0,SPDR SERIES TR SPDR S&P RETAIL,45.72
20191226,808524763,FNDA,2526.0,SCHWAB FUNDAMENTAL U S SMALL C,40.31
20191226,922908611,VBR,5230.0,VANGUARD SMALL-CAP VALUE ETF,136.96
20191226,922908652,VXF,6.0,VANGUARD EXTENDED MARKET ETF,126.34
20191226,922908769,VTI,3441.0,VANGUARD TOTAL STOCK MARKET ET,163.44
20191227,36467W109,GME,2689.0,GAMESTOP CORP (HLDG CO) CL A,5.40
20191227,464287507,IJH,97.0,ISHARES CORE S&P MID-CAP ETF,206.16
20191227,464287622,IWB,1.0,ISHARES RUSSELL 1000 INDEX ETF,178.97
20191227,464287655,IWM,23141.0,ISHARES RUSSELL 2000 ETF,166.68
20191227,78464A714,XRT,711500.0,SPDR SERIES TR SPDR S&P RETAIL,46.05
20191227,808524763,FNDA,373.0,SCHWAB FUNDAMENTAL U S SMALL C,40.34
20191227,922908611,VBR,1.0,VANGUARD SMALL-CAP VALUE ETF,137.23
20191227,922908769,VTI,103.0,VANGUARD TOTAL STOCK MARKET ET,164.23
20191230,36467W109,GME,157427.0,GAMESTOP CORP (HLDG CO) CL A,5.90
20191230,464287622,IWB,932.0,ISHARES RUSSELL 1000 INDEX ETF,178.93
20191230,464287655,IWM,501.0,ISHARES RUSSELL 2000 ETF,165.86
20191230,78464A714,XRT,261331.0,SPDR SERIES TR SPDR S&P RETAIL,46.24
20191230,808524763,FNDA,150.0,SCHWAB FUNDAMENTAL U S SMALL C,40.20
20191230,922908611,VBR,11300.0,VANGUARD SMALL-CAP VALUE ETF,136.84
20191230,922908769,VTI,152.0,VANGUARD TOTAL STOCK MARKET ET,164.08
20191231,36467W109,GME,1238910.0,GAMESTOP CORP (HLDG CO) CL A,6.13
20191231,464287507,IJH,2241.0,ISHARES CORE S&P MID-CAP ETF,205.62
20191231,464287655,IWM,20247.0,ISHARES RUSSELL 2000 ETF,165.44
20191231,78464A714,XRT,12898.0,SPDR SERIES TR SPDR S&P RETAIL,45.93
20191231,808524763,FNDA,168.0,SCHWAB FUNDAMENTAL U S SMALL C,40.16
20191231,922908652,VXF,218.0,VANGUARD EXTENDED MARKET ETF,125.67
20191231,922908769,VTI,5043.0,VANGUARD TOTAL STOCK MARKET ET,163.19
20200102,36467W109,GME,10609.0,GAMESTOP CORP (HLDG CO) CL A,6.08
20200102,464287507,IJH,123.0,ISHARES CORE S&P MID-CAP ETF,205.82
20200102,464287622,IWB,164.0,ISHARES RUSSELL 1000 INDEX ETF,178.42
20200102,464287655,IWM,1760.0,ISHARES RUSSELL 2000 ETF,165.67
20200102,78464A714,XRT,98778.0,SPDR SERIES TR SPDR S&P RETAIL,46.01
20200102,808524763,FNDA,5696.0,SCHWAB FUNDAMENTAL U S SMALL C,40.24
20200102,922908611,VBR,2.0,VANGUARD SMALL-CAP VALUE ETF,137.07
20200102,922908652,VXF,3047.0,VANGUARD EXTENDED MARKET ETF,125.99
20200102,922908769,VTI,105943.0,VANGUARD TOTAL STOCK MARKET ET,163.62
20200103,36467W109,GME,28692.0,GAMESTOP CORP (HLDG CO) CL A,6.31
20200103,464287622,IWB,705.0,ISHARES RUSSELL 1000 INDEX ETF,179.96
20200103,464287655,IWM,2765.0,ISHARES RUSSELL 2000 ETF,165.78
20200103,78464A714,XRT,5411.0,SPDR SERIES TR SPDR S&P RETAIL,45.66
20200103,808524763,FNDA,6333.0,SCHWAB FUNDAMENTAL U S SMALL C,40.28
20200103,922908652,VXF,389.0,VANGUARD EXTENDED MARKET ETF,126.35
20200103,922908769,VTI,746521.0,VANGUARD TOTAL STOCK MARKET ET,164.98
20200106,36467W109,GME,28665.0,GAMESTOP CORP (HLDG CO) CL A,5.88
20200106,464287507,IJH,150.0,ISHARES CORE S&P MID-CAP ETF,205.09
20200106,464287655,IWM,2414.0,ISHARES RUSSELL 2000 ETF,165.13
20200106,78464A714,XRT,49843.0,SPDR SERIES TR SPDR S&P RETAIL,45.31
20200106,808524763,FNDA,4684.0,SCHWAB FUNDAMENTAL U S SMALL C,40.14
20200106,922908611,VBR,62.0,VANGUARD SMALL-CAP VALUE ETF,136.39
20200106,922908652,VXF,80.0,VANGUARD EXTENDED MARKET ETF,126.06
20200107,464287507,IJH,20.0,ISHARES CORE S&P MID-CAP ETF,205.03
20200107,464287622,IWB,217.0,ISHARES RUSSELL 1000 INDEX ETF,179.44
20200107,464287655,IWM,23111.0,ISHARES RUSSELL 2000 ETF,165.35
20200107,78464A714,XRT,5981.0,SPDR SERIES TR SPDR S&P RETAIL,45.47
20200107,808524763,FNDA,50092.0,SCHWAB FUNDAMENTAL U S SMALL C,40.17
20200107,922908611,VBR,6023.0,VANGUARD SMALL-CAP VALUE ETF,136.26
20200107,922908652,VXF,210243.0,VANGUARD EXTENDED MARKET ETF,126.43
20200107,922908769,VTI,57.0,VANGUARD TOTAL STOCK MARKET ET,164.49
20200108,36467W109,GME,7039.0,GAMESTOP CORP (HLDG CO) CL A,5.52
20200108,464287507,IJH,19.0,ISHARES CORE S&P MID-CAP ETF,204.50
20200108,464287655,IWM,1949.0,ISHARES RUSSELL 2000 ETF,164.80
20200108,78464A714,XRT,48788.0,SPDR SERIES TR SPDR S&P RETAIL,45.31
20200108,808524763,FNDA,18009.0,SCHWAB FUNDAMENTAL U S SMALL C,39.97
20200108,922908611,VBR,4.0,VANGUARD SMALL-CAP VALUE ETF,135.73
20200108,922908652,VXF,1013.0,VANGUARD EXTENDED MARKET ETF,126.12
20200108,922908769,VTI,3918.0,VANGUARD TOTAL STOCK MARKET ET,164.10
20200109,36467W109,GME,347.0,GAMESTOP CORP (HLDG CO) CL A,5.72
20200109,464287507,IJH,495.0,ISHARES CORE S&P MID-CAP ETF,204.82
20200109,464287655,IWM,782.0,ISHARES RUSSELL 2000 ETF,165.31
20200109,78464A714,XRT,8863.0,SPDR SERIES TR SPDR S&P RETAIL,45.40
20200109,808524763,FNDA,15688.0,SCHWAB FUNDAMENTAL U S SMALL C,39.98
20200109,922908652,VXF,1.0,VANGUARD EXTENDED MARKET ETF,126.67
20200110,36467W109,GME,106775.0,GAMESTOP CORP (HLDG CO) CL A,5.55
20200110,464287655,IWM,669655.0,ISHARES RUSSELL 2000 ETF,165.51
20200110,78464A714,XRT,197846.0,SPDR SERIES TR SPDR S&P RETAIL,45.21
20200110,808524763,FNDA,29628.0,SCHWAB FUNDAMENTAL U S SMALL C,39.98
20200110,922908769,VTI,1517.0,VANGUARD TOTAL STOCK MARKET ET,165.94
20200113,36467W109,GME,77088.0,GAMESTOP CORP (HLDG CO) CL A,5.43
20200113,464287507,IJH,126.0,ISHARES CORE S&P MID-CAP ETF,204.80
20200113,464287655,IWM,1752.0,ISHARES RUSSELL 2000 ETF,164.89
20200113,78464A714,XRT,711455.0,SPDR SERIES TR SPDR S&P RETAIL,45.08
20200113,808524763,FNDA,14040.0,SCHWAB FUNDAMENTAL U S SMALL C,39.78
20200114,36467W109,GME,18335.0,GAMESTOP CORP (HLDG CO) CL A,5.43
20200114,464287507,IJH,164.0,ISHARES CORE S&P MID-CAP ETF,206.40
20200114,464287622,IWB,348.0,ISHARES RUSSELL 1000 INDEX ETF,181.89
20200114,464287655,IWM,87023.0,ISHARES RUSSELL 2000 ETF,165.96
20200114,78464A714,XRT,1289645.0,SPDR SERIES TR SPDR S&P RETAIL,45.34
20200114,808524763,FNDA,5661.0,SCHWAB FUNDAMENTAL U S SMALL C,40.09
20200114,922908611,VBR,26.0,VANGUARD SMALL-CAP VALUE ETF,136.80
20200114,922908769,VTI,4047.0,VANGUARD TOTAL STOCK MARKET ET,166.59
20200115,36467W109,GME,9173.0,GAMESTOP CORP (HLDG CO) CL A,4.71
20200115,464287507,IJH,6.0,ISHARES CORE S&P MID-CAP ETF,206.97
20200115,464287655,IWM,318070.0,ISHARES RUSSELL 2000 ETF,166.57
20200115,78464A714,XRT,412085.0,SPDR SERIES TR SPDR S&P RETAIL,45.61
20200115,808524763,FNDA,986.0,SCHWAB FUNDAMENTAL U S SMALL C,40.18
20200115,922908652,VXF,10675.0,VANGUARD EXTENDED MARKET ETF,128.26
20200115,922908769,VTI,475.0,VANGUARD TOTAL STOCK MARKET ET,166.50
20200116,464287507,IJH,10.0,ISHARES CORE S&P MID-CAP ETF,207.23
20200116,464287655,IWM,5524.0,ISHARES RUSSELL 2000 ETF,167.37
20200116,78464A714,XRT,121888.0,SPDR SERIES TR SPDR S&P RETAIL,45.34
20200116,808524763,FNDA,3045.0,SCHWAB FUNDAMENTAL U S SMALL C,40.31
20200116,922908611,VBR,1.0,VANGUARD SMALL-CAP VALUE ETF,137.45
20200116,922908769,VTI,1605.0,VANGUARD TOTAL STOCK MARKET ET,166.91
20200117,464287655,IWM,695738.0,ISHARES RUSSELL 2000 ETF,169.53
20200117,78464A714,XRT,30647.0,SPDR SERIES TR SPDR S&P RETAIL,45.93
20200121,36467W109,GME,4721.0,GAMESTOP CORP (HLDG CO) CL A,4.75
20200121,464287507,IJH,409.0,ISHARES CORE S&P MID-CAP ETF,209.15
20200121,464287622,IWB,70731.0,ISHARES RUSSELL 1000 INDEX ETF,184.11
20200121,464287655,IWM,195390.0,ISHARES RUSSELL 2000 ETF,169.07
20200121,78464A714,XRT,50570.0,SPDR SERIES TR SPDR S&P RETAIL,45.88
20200121,808524763,FNDA,10751.0,SCHWAB FUNDAMENTAL U S SMALL C,40.68
20200121,922908652,VXF,462.0,VANGUARD EXTENDED MARKET ETF,129.65
20200121,922908769,VTI,356.0,VANGUARD TOTAL STOCK MARKET ET,168.76
20200122,36467W109,GME,4201.0,GAMESTOP CORP (HLDG CO) CL A,4.59
20200122,464287655,IWM,178284.0,ISHARES RUSSELL 2000 ETF,167.67
20200122,78464A714,XRT,168044.0,SPDR SERIES TR SPDR S&P RETAIL,45.64
20200122,808524763,FNDA,11062.0,SCHWAB FUNDAMENTAL U S SMALL C,40.36
20200122,922908611,VBR,7487.0,VANGUARD SMALL-CAP VALUE ETF,137.61
20200123,36467W109,GME,31185.0,GAMESTOP CORP (HLDG CO) CL A,4.56
20200123,464287622,IWB,853.0,ISHARES RUSSELL 1000 INDEX ETF,183.83
20200123,464287655,IWM,49995.0,ISHARES RUSSELL 2000 ETF,167.56
20200123,78464A714,XRT,55399.0,SPDR SERIES TR SPDR S&P RETAIL,45.47
20200123,808524763,FNDA,6474.0,SCHWAB FUNDAMENTAL U S SMALL C,40.29
20200123,922908611,VBR,100.0,VANGUARD SMALL-CAP VALUE ETF,137.53
20200123,922908769,VTI,1108.0,VANGUARD TOTAL STOCK MARKET ET,168.50
20200124,36467W109,GME,1411.0,GAMESTOP CORP (HLDG CO) CL A,4.62
20200124,464287622,IWB,26340.0,ISHARES RUSSELL 1000 INDEX ETF,184.06
20200124,78464A714,XRT,201304.0,SPDR SERIES TR SPDR S&P RETAIL,45.42
20200124,808524763,FNDA,56919.0,SCHWAB FUNDAMENTAL U S SMALL C,40.33
20200124,922908769,VTI,285.0,VANGUARD TOTAL STOCK MARKET ET,168.69
20200127,36467W109,GME,500.0,GAMESTOP CORP (HLDG CO) CL A,4.32
20200127,464287622,IWB,8281.0,ISHARES RUSSELL 1000 INDEX ETF,182.37
20200127,464287655,IWM,2646.0,ISHARES RUSSELL 2000 ETF,165.39
20200127,78464A714,XRT,741077.0,SPDR SERIES TR SPDR S&P RETAIL,44.90
20200127,808524763,FNDA,4063.0,SCHWAB FUNDAMENTAL U S SMALL C,39.80
20200127,922908611,VBR,165.0,VANGUARD SMALL-CAP VALUE ETF,136.25
20200127,922908652,VXF,1.0,VANGUARD EXTENDED MARKET ETF,128.09
20200128,36467W109,GME,84562.0,GAMESTOP CORP (HLDG CO) CL A,4.28
20200128,464287507,IJH,432.0,ISHARES CORE S&P MID-CAP ETF,203.33
20200128,464287622,IWB,662.0,ISHARES RUSSELL 1000 INDEX ETF,179.59
20200128,464287655,IWM,32985.0,ISHARES RUSSELL 2000 ETF,163.51
20200128,78464A714,XRT,1349074.0,SPDR SERIES TR SPDR S&P RETAIL,44.47
20200128,808524763,FNDA,243.0,SCHWAB FUNDAMENTAL U S SMALL C,39.25
20200128,922908652,VXF,180.0,VANGUARD EXTENDED MARKET ETF,126.42
20200128,922908769,VTI,13864.0,VANGUARD TOTAL STOCK MARKET ET,164.58
20200129,36467W109,GME,12336.0,GAMESTOP CORP (HLDG CO) CL A,4.21
20200129,464287507,IJH,569.0,ISHARES CORE S&P MID-CAP ETF,205.33
20200129,464287622,IWB,457462.0,ISHARES RUSSELL 1000 INDEX ETF,181.44
20200129,464287655,IWM,178196.0,ISHARES RUSSELL 2000 ETF,164.87
20200129,78464A714,XRT,806310.0,SPDR SERIES TR SPDR S&P RETAIL,44.72
20200129,808524763,FNDA,2366.0,SCHWAB FUNDAMENTAL U S SMALL C,39.61
20200129,922908652,VXF,102838.0,VANGUARD EXTENDED MARKET ETF,127.64
20200129,922908769,VTI,4854.0,VANGUARD TOTAL STOCK MARKET ET,166.17
20200130,36467W109,GME,499.0,GAMESTOP CORP (HLDG CO) CL A,4.13
20200130,464287622,IWB,5778.0,ISHARES RUSSELL 1000 INDEX ETF,181.29
20200130,464287655,IWM,1308615.0,ISHARES RUSSELL 2000 ETF,163.93
20200130,78464A714,XRT,5238.0,SPDR SERIES TR SPDR S&P RETAIL,44.62
20200130,922908652,VXF,48.0,VANGUARD EXTENDED MARKET ETF,127.18
20200131,36467W109,GME,2912.0,GAMESTOP CORP (HLDG CO) CL A,3.93
20200131,464287622,IWB,548.0,ISHARES RUSSELL 1000 INDEX ETF,181.85
20200131,464287655,IWM,716916.0,ISHARES RUSSELL 2000 ETF,163.93
20200131,808524763,FNDA,11770.0,SCHWAB FUNDAMENTAL U S SMALL C,39.41
20200131,922908769,VTI,2644.0,VANGUARD TOTAL STOCK MARKET ET,166.46
20200203,36467W109,GME,469856.0,GAMESTOP CORP (HLDG CO) CL A,3.84
20200203,464287655,IWM,8482.0,ISHARES RUSSELL 2000 ETF,160.53
20200203,78464A714,XRT,4386.0,SPDR SERIES TR SPDR S&P RETAIL,43.06
20200204,36467W109,GME,59953.0,GAMESTOP CORP (HLDG CO) CL A,3.95
20200204,464287507,IJH,848.0,ISHARES CORE S&P MID-CAP ETF,202.68
20200204,464287622,IWB,5227.0,ISHARES RUSSELL 1000 INDEX ETF,180.11
20200204,464287655,IWM,1389629.0,ISHARES RUSSELL 2000 ETF,162.32
20200204,78464A714,XRT,41514.0,SPDR SERIES TR SPDR S&P RETAIL,43.49
20200204,922908611,VBR,169.0,VANGUARD SMALL-CAP VALUE ETF,133.58
20200204,922908769,VTI,485879.0,VANGUARD TOTAL STOCK MARKET ET,164.96
20200205,36467W109,GME,65245.0,GAMESTOP CORP (HLDG CO) CL A,4.07
20200205,464287622,IWB,1783.0,ISHARES RUSSELL 1000 INDEX ETF,182.95
20200205,464287655,IWM,38333.0,ISHARES RUSSELL 2000 ETF,164.77
20200205,78464A714,XRT,37297.0,SPDR SERIES TR SPDR S&P RETAIL,43.83
20200205,922908652,VXF,46474.0,VANGUARD EXTENDED MARKET ETF,129.21
20200205,922908769,VTI,489637.0,VANGUARD TOTAL STOCK MARKET ET,167.56
20200206,36467W109,GME,17269.0,GAMESTOP CORP (HLDG CO) CL A,4.18
20200206,464287507,IJH,387.0,ISHARES CORE S&P MID-CAP ETF,207.72
20200206,464287655,IWM,5171.0,ISHARES RUSSELL 2000 ETF,167.31
20200206,78464A714,XRT,44517.0,SPDR SERIES TR SPDR S&P RETAIL,44.82
20200206,808524763,FNDA,17.0,SCHWAB FUNDAMENTAL U S SMALL C,39.98
20200206,922908611,VBR,125.0,VANGUARD SMALL-CAP VALUE ETF,137.31
20200206,922908652,VXF,2409.0,VANGUARD EXTENDED MARKET ETF,129.83
20200206,922908769,VTI,100675.0,VANGUARD TOTAL STOCK MARKET ET,169.21
20200207,36467W109,GME,40250.0,GAMESTOP CORP (HLDG CO) CL A,4.14
20200207,464287507,IJH,3756.0,ISHARES CORE S&P MID-CAP ETF,206.71
20200207,464287622,IWB,8135.0,ISHARES RUSSELL 1000 INDEX ETF,185.26
20200207,464287655,IWM,8427.0,ISHARES RUSSELL 2000 ETF,166.93
20200207,78464A714,XRT,41304.0,SPDR SERIES TR SPDR S&P RETAIL,44.57
20200207,808524763,FNDA,2347.0,SCHWAB FUNDAMENTAL U S SMALL C,39.88
20200207,922908611,VBR,100.0,VANGUARD SMALL-CAP VALUE ETF,136.76
20200207,922908652,VXF,292.0,VANGUARD EXTENDED MARKET ETF,129.60
20200207,922908769,VTI,4337.0,VANGUARD TOTAL STOCK MARKET ET,169.68
20200210,36467W109,GME,103702.0,GAMESTOP CORP (HLDG CO) CL A,3.81
20200210,464287507,IJH,122.0,ISHARES CORE S&P MID-CAP ETF,204.80
20200210,464287655,IWM,330112.0,ISHARES RUSSELL 2000 ETF,164.88
20200210,808524763,FNDA,18562.0,SCHWAB FUNDAMENTAL U S SMALL C,39.35
20200210,922908611,VBR,1324.0,VANGUARD SMALL-CAP VALUE ETF,135.31
20200211,36467W109,GME,76028.0,GAMESTOP CORP (HLDG CO) CL A,3.94
20200211,464287507,IJH,68.0,ISHARES CORE S&P MID-CAP ETF,205.91
20200211,78464A714,XRT,71879.0,SPDR SERIES TR SPDR S&P RETAIL,44.01
20200211,808524763,FNDA,11362.0,SCHWAB FUNDAMENTAL U S SMALL C,39.49
20200211,922908652,VXF,54.0,VANGUARD EXTENDED MARKET ETF,129.45
20200211,922908769,VTI,870.0,VANGUARD TOTAL STOCK MARKET ET,169.95
20200212,36467W109,GME,36441.0,GAMESTOP CORP (HLDG CO) CL A,4.02
20200212,464287655,IWM,154248.0,ISHARES RUSSELL 2000 ETF,166.96
20200212,78464A714,XRT,191332.0,SPDR SERIES TR SPDR S&P RETAIL,44.35
20200212,808524763,FNDA,284.0,SCHWAB FUNDAMENTAL U S SMALL C,39.85
20200212,922908769,VTI,22806.0,VANGUARD TOTAL STOCK MARKET ET,170.42
20200213,36467W109,GME,117286.0,GAMESTOP CORP (HLDG CO) CL A,4.19
20200213,464287622,IWB,38258.0,ISHARES RUSSELL 1000 INDEX ETF,187.30
20200213,464287655,IWM,10445.0,ISHARES RUSSELL 2000 ETF,168.11
20200213,78464A714,XRT,6380.0,SPDR SERIES TR SPDR S&P RETAIL,45.10
20200213,808524763,FNDA,20432.0,SCHWAB FUNDAMENTAL U S SMALL C,40.16
20200213,922908652,VXF,40.0,VANGUARD EXTENDED MARKET ETF,131.10
20200213,922908769,VTI,1949.0,VANGUARD TOTAL STOCK MARKET ET,171.49
20200214,36467W109,GME,216667.0,GAMESTOP CORP (HLDG CO) CL A,4.11
20200214,464287622,IWB,171.0,ISHARES RUSSELL 1000 INDEX ETF,187.17
20200214,464287655,IWM,301573.0,ISHARES RUSSELL 2000 ETF,168.55
20200214,78464A714,XRT,37109.0,SPDR SERIES TR SPDR S&P RETAIL,44.93
20200214,922908769,VTI,8922.0,VANGUARD TOTAL STOCK MARKET ET,171.42
20200218,36467W109,GME,46543.0,GAMESTOP CORP (HLDG CO) CL A,4.02
20200218,464287655,IWM,1673.0,ISHARES RUSSELL 2000 ETF,167.90
20200218,78464A714,XRT,37083.0,SPDR SERIES TR SPDR S&P RETAIL,44.82
20200218,922908769,VTI,4122.0,VANGUARD TOTAL STOCK MARKET ET,171.70
20200219,36467W109,GME,81566.0,GAMESTOP CORP (HLDG CO) CL A,4.06
20200219,464287655,IWM,476237.0,ISHARES RUSSELL 2000 ETF,167.54
20200219,78464A714,XRT,58416.0,SPDR SERIES TR SPDR S&P RETAIL,45.01
20200219,808524763,FNDA,4397.0,SCHWAB FUNDAMENTAL U S SMALL C,39.96
20200219,922908769,VTI,296.0,VANGUARD TOTAL STOCK MARKET ET,171.30
20200220,36467W109,GME,42443.0,GAMESTOP CORP (HLDG CO) CL A,4.15
20200220,464287622,IWB,6608.0,ISHARES RUSSELL 1000 INDEX ETF,188.06
20200220,464287655,IWM,45554.0,ISHARES RUSSELL 2000 ETF,168.40
